id,Y,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27
11406,1,46336,1602,0,41,119270,1000,130697,1,122497,128326,1,120712,1959,129006,1,301274,119617,1,118832,3,1,137484,1,54474,,,
11407,0,22279,61019,0,40,119630,1000,142485,1,123207,138489,1,121072,61376,118026,1,121655,120327,1,12888,1,1,126504,1,30417,,,
11408,1,77647,1371,0,38,120196,80000,143051,1,123773,137960,1,121638,1728,119052,1,133876,120893,3,119703,1,1,127530,1,85785,,,
11409,1,43480,15402,0,43,119953,2000,305094,1,284889,134034,1,121395,15759,118016,1,127913,282009,1,124905,1,1,126494,1,51618,,,
11410,1,33439,4412,0,34,120570,1000,143022,1,124148,138341,1,122012,4769,128255,1,260857,121268,2,119703,1,1,136733,1,41577,,,
11411,1,77214,7716,0,33,120685,2000,317393,1,264495,138572,1,122127,8073,118087,1,131165,261615,1,120315,1,1,126565,1,85352,,,
11412,1,74128,1602,0,37,119270,1000,130697,1,122497,128326,1,120712,1959,129006,1,301274,119617,1,118832,1,1,137484,1,82266,,,
11413,1,93108,117482,0,33,119650,1000,315517,1,123227,139089,1,121092,117839,118677,1,121648,120347,1,120804,1,1,127155,1,101246,,,
11414,1,86558,869,0,45,118779,2000,303218,1,122006,127961,1,120221,1226,122286,1,119777,119126,1,118832,1,2,130764,1,94696,,,
11415,1,42641,4102,0,34,119193,1000,303218,1,122422,128051,1,120635,4459,119063,1,242854,119542,1,118832,1,1,127541,1,50779,,,
11416,1,26992,7538,0,40,118779,1000,303218,1,122006,128342,1,120221,7895,124796,1,242854,119126,1,118832,1,1,133274,1,35130,,,
11417,1,40321,16992,0,28,119193,3000,303218,1,122422,128299,1,120635,17349,119252,1,120319,119542,2,118832,1,1,127730,1,48459,,,
11418,1,18766,15861,0,36,124592,1000,143693,1,128171,138223,1,126034,16218,120465,1,124066,125291,1,119703,1,1,128943,1,26904,,,
11419,1,77027,3020,0,38,120064,1000,315517,1,123643,138341,1,121506,3377,118842,1,121648,120763,1,119703,1,1,127320,1,85165,,,
11420,1,29122,32279,0,36,120003,23000,315517,1,123581,138325,1,121445,32636,119071,1,124463,120701,1,119703,2,1,127549,1,37260,,,
11421,1,24095,19289,0,41,119657,1000,303218,1,122885,128224,1,121099,19646,119995,1,119777,120005,1,118832,1,1,128473,1,32233,,,
11422,1,99493,7151,0,50,119193,1000,303218,1,122422,128326,1,120635,7508,118391,1,119777,119542,1,118832,1,1,126869,1,107631,,,
11423,1,32440,131459,0,40,119296,1000,130723,1,122523,128342,1,120738,131816,118363,1,302007,119643,1,118832,1,2,126841,1,40578,,,
11424,1,6673,14866,0,43,120064,3000,315517,1,123643,138050,1,121506,15223,120128,1,121648,120763,1,119703,1,1,128606,1,14811,,,
11425,1,27701,23162,0,33,120881,2000,143072,1,124459,138223,1,122323,23519,119278,1,132327,121579,1,119703,1,1,127756,1,35839,,,
11426,1,35535,1240,0,42,118926,1000,130186,1,122155,128326,1,120368,1597,120242,1,128359,119275,1,118832,1,1,128720,2,43673,,,
11427,1,29612,60829,0,36,120429,4000,333172,1,124007,138325,1,121871,61186,121836,1,150843,121127,1,119703,1,1,130314,1,37750,,,
11428,1,46812,1975,0,37,122304,1000,143241,1,125882,138298,1,123746,2332,118208,1,308207,123002,1,119703,1,1,126686,1,54950,,,
11429,1,42995,6236,0,43,120064,1000,315517,1,123643,138223,1,121506,6593,120805,1,121648,120763,1,119703,4,1,129283,1,51133,,,
11430,1,33823,4946,0,32,121750,1000,143022,1,125328,138298,1,123192,5303,118600,1,147562,122448,2,119703,1,1,127078,1,41961,,,
11431,1,44091,15925,0,43,119715,1000,142485,1,185053,138594,1,121157,16282,81618,1,237132,182173,1,120337,1,1,90096,1,52229,,,
11432,1,78506,6736,0,43,119650,2000,315517,1,123227,138341,1,121092,7093,120135,1,121648,120347,1,119703,1,1,128613,1,86644,,,
11433,1,75881,17731,0,35,119193,1000,303218,1,122422,128224,1,120635,18088,122344,1,242854,119542,1,118832,1,1,130822,1,84019,,,
11434,1,82308,2415,0,38,249402,1000,44319,1,252981,137875,1,250844,2772,118020,1,166773,250101,1,119618,1,1,126498,1,90446,,,
11435,1,21896,7510,0,42,119547,5000,32092,1,122775,128224,1,120989,7867,118744,1,134365,119895,1,118832,1,1,127222,1,30034,,,
11436,1,42233,47122,0,44,118751,2000,32020,2,121980,127890,1,120193,47479,117949,1,119750,119100,1,118761,1,1,126427,1,50371,,,
11437,1,86539,58934,0,41,119657,6000,303218,1,122885,128326,2,121099,59291,118462,1,119777,120005,1,118832,1,1,126940,1,94677,,,
11438,1,35052,13901,0,43,121593,1000,143236,1,125171,138444,1,123035,14258,124000,1,248586,122291,1,119703,1,1,132478,2,43190,,,
11439,1,37479,15764,0,36,119193,1000,303218,1,122422,128051,1,120635,16121,119813,1,119777,119542,1,118832,1,1,128291,1,45617,,,
11440,1,31838,1548,0,34,119763,1000,130697,1,122991,128299,1,121205,1905,120055,1,313312,120111,1,118832,1,1,128533,1,39976,,,
11441,1,45718,44059,0,39,119650,2000,315517,1,123227,137960,1,121092,44416,122357,1,244725,120347,1,119703,1,1,130835,1,53856,,,
11442,1,41331,242,0,52,120528,1000,315517,1,124106,138384,1,121970,599,118888,1,150856,121226,1,119703,1,1,127366,1,49469,,,
11443,1,36530,3899,0,32,119193,1000,303218,1,122422,128342,1,120635,4256,118585,1,119777,119542,1,118832,1,1,127063,1,44668,,,
11444,1,44091,2945,0,35,122088,1000,143022,1,125666,138341,1,123530,3302,119121,1,133306,122786,1,119703,1,1,127599,1,52229,,,
11445,1,79176,16280,0,45,120429,1000,333172,1,124007,138325,1,121871,16637,119075,1,314350,121127,1,119703,2,1,127553,1,87314,,,
11446,1,4852,4968,0,38,121217,1000,130723,1,124445,128342,1,122659,5325,119669,1,313231,121565,1,118832,2,1,128147,1,12990,,,
11447,0,38708,72008,0,36,118844,1000,130186,1,183832,127910,1,120286,72365,119862,1,120118,180952,1,118781,1,1,128340,1,46846,,,
11448,1,5674,2628,0,44,118779,2000,303218,1,122006,128326,1,120221,2985,122050,2,242854,119126,1,118832,1,1,130528,1,13812,,,
11449,1,5262,74921,0,38,120307,1000,295086,1,123885,146917,1,121749,75278,118184,1,163157,121005,1,128660,1,1,126662,1,13400,,,
11450,1,77716,2323,0,39,120703,1000,143558,1,124280,137901,1,122145,2680,119099,1,122701,121400,1,119644,1,1,127577,1,85854,,,
11451,1,1971,3122,0,30,118926,6000,130186,1,122155,128342,1,120368,3479,123547,1,119925,119275,1,118832,1,1,132025,1,10109,,,
11452,1,40220,4041,0,43,119193,1000,303218,1,122422,128445,1,120635,4398,119135,1,119777,119542,1,118832,1,1,127613,1,48358,,,
11453,1,43640,4121,0,38,120064,1000,315517,1,123643,138050,1,121506,4478,119134,1,121648,120763,1,119703,1,1,127612,1,51778,,,
11454,1,17569,16590,0,34,120869,1000,130430,1,124098,127968,1,122311,16947,123837,1,279885,121218,1,118832,1,1,132315,1,25707,,,
11455,1,81021,121022,0,38,118819,2000,305094,1,122047,131005,1,120261,121379,118016,1,144092,119167,1,121876,1,1,126494,1,89159,,,
11456,1,80291,139630,0,39,132223,1000,144382,1,135801,138168,1,133665,139987,119923,1,167814,132921,1,119911,1,1,128401,1,88429,,,
11457,1,74906,1498,1,44,147823,2000,130186,1,151052,128290,1,149265,1855,118521,1,132282,148172,1,119161,1,1,126999,1,83044,,,
11458,1,39258,67652,1,34,120312,1000,44319,1,123890,137931,1,121754,68009,118020,1,314156,121010,1,119674,2,1,126498,1,47396,,,
11459,1,19071,5578,0,38,119814,3000,305094,1,263274,128256,1,121256,5935,118016,1,282659,260394,1,119127,1,1,126494,1,27209,,,
11460,0,22895,110078,0,46,120555,1000,44391,1,124133,138298,1,121997,110435,118952,1,140651,121253,1,119703,1,1,127430,1,31033,,,
11461,1,36040,14818,0,38,118844,1000,130186,1,183832,127961,1,120286,15175,118423,1,164680,180952,1,118832,1,1,126901,1,44178,,,
11462,0,30303,29661,0,42,118751,1000,32020,1,121980,128953,1,120193,30018,117991,1,242218,119100,1,119824,1,1,126469,1,38441,,,
11463,1,27552,8467,2,44,120064,1000,315517,1,123643,138223,2,121506,8824,118545,1,121648,120763,1,119703,1,1,127023,1,35690,,,
11464,1,35989,15572,0,45,119763,1000,130697,1,122991,128385,1,121205,15929,123215,1,126999,120111,1,118832,1,1,131693,1,44127,,,
11465,1,41741,6072,0,33,119622,8000,44319,1,123201,137889,1,121064,6429,118020,1,121621,120321,1,119632,1,1,126498,1,49879,,,
11466,1,17115,15912,0,35,119203,2000,130630,1,311125,128051,1,120645,16269,120375,1,313493,308245,1,118832,1,1,128853,1,25253,,,
11467,1,75143,2645,0,49,120018,2000,317393,2,123596,139068,1,121460,3002,118087,1,122548,120716,1,120494,1,1,126565,1,83281,,,
11468,0,27380,6270,0,36,118926,1000,130186,1,122155,128299,1,120368,6627,120383,1,120314,119275,1,118832,1,1,128861,1,35518,,,
11469,1,34030,49663,0,42,119650,1000,315517,1,123227,138325,1,121092,50020,130114,1,121648,120347,1,119703,1,1,138592,1,42168,,,
11470,1,81815,6270,0,35,125292,1000,130723,1,128520,128299,1,126734,6627,120383,1,159105,125640,1,118832,1,1,128861,1,89953,,,
11471,1,42851,7557,0,45,120528,20000,315517,1,124106,138341,1,121970,7914,124867,1,121648,121226,1,119703,1,1,133345,1,50989,,,
11472,1,33269,3285,0,44,120970,1000,282787,1,124198,128051,1,122412,3642,122020,1,176316,121318,1,118832,1,1,130498,1,41407,,,
11473,1,44876,50226,0,40,118751,1000,32020,1,121980,128079,1,120193,50583,117949,1,306390,119100,1,118950,1,1,126427,1,53014,,,
11474,1,47312,2040,0,38,120381,1000,143236,1,123958,138549,1,121823,2397,118520,1,238594,121078,1,120292,1,1,126998,1,55450,,,
11475,1,38250,273513,0,39,120312,2000,44319,1,123890,138264,1,121754,273870,118062,1,314474,121010,1,119668,1,1,126540,1,46388,,,
11476,1,8542,7578,0,35,119193,1000,303218,1,122422,128299,1,120635,7935,119252,1,119777,119542,1,118832,1,1,127730,1,16680,,,
11477,1,9541,27184,0,37,121693,1000,315517,1,125271,138341,1,123135,27541,122441,1,125092,122391,1,119703,1,1,130919,1,17679,,,
11478,1,3018,1520,0,42,120386,1000,143241,1,123963,137960,1,121828,1877,118982,1,310141,121083,1,119703,1,1,127460,1,11156,,,
11479,1,33269,7911,0,38,119707,1000,130723,1,122935,128342,1,121149,8268,119050,1,135557,120055,1,118832,1,1,127528,1,41407,,,
11480,1,80298,19847,0,52,121645,1000,131259,1,124874,128385,1,123087,20204,118967,1,312460,121994,1,118832,1,1,127445,1,88436,,,
11481,1,5128,3182,0,29,124604,1000,27728,1,128182,138298,1,126046,3539,81618,1,172201,125302,1,119703,1,1,90096,1,13266,,,
11482,0,40203,61022,0,35,119630,7000,142485,1,123207,51008,1,121072,61379,118054,1,121655,120327,1,119927,1,1,126532,1,48341,,,
11483,1,279392,13459,0,44,126666,3000,130942,1,129894,128224,1,128108,13816,122941,1,129889,127014,2,118832,1,1,131419,1,287530,,,
11484,1,41320,6764,0,36,127431,1000,31323,1,131009,137967,1,128873,7121,6867,1,262872,128129,1,119703,1,1,15345,1,49458,,,
11485,1,20801,788,0,41,122467,1000,16972,1,125695,128299,1,123909,1145,120793,1,129467,122815,1,118832,1,1,129271,1,28939,,,
11486,1,36964,14768,0,48,123338,3000,29271,1,126916,138444,1,124780,15125,118589,1,174407,124036,2,119703,2,1,127067,1,45102,,,
11487,1,29148,18704,0,41,119657,3000,303218,1,122885,128385,1,121099,19061,121954,1,126273,120005,1,118832,1,1,130432,1,37286,,,
11488,1,80693,788,1,44,119325,27000,130752,1,122552,128342,1,120767,1145,119252,1,132005,119672,1,118832,1,1,127730,1,88831,,,
11489,1,78299,5046,0,43,120722,1000,130937,1,123950,128385,1,122164,5403,118967,1,246715,121070,1,118832,1,1,127445,1,86437,,,
11490,1,42757,40940,0,43,120045,1000,130766,1,123273,128462,1,121487,41297,118535,1,142030,120393,1,119186,1,1,127013,1,50895,,,
11491,1,15353,3959,0,50,118751,1000,32020,1,121980,127876,1,120193,4316,117949,1,119750,119100,1,118747,1,1,126427,1,23491,,,
11492,1,36344,857,0,37,120064,1000,315517,1,123643,138298,1,121506,1214,123861,1,244725,120763,1,119703,1,1,132339,2,44482,,,
11493,1,114948,1824,0,42,118779,3000,303218,1,122006,128412,1,120221,2181,122078,1,242854,119126,1,118832,1,1,130556,1,123086,,,
11494,1,30932,2071,0,38,119797,30000,142485,1,123376,138050,1,121239,2428,118470,1,121796,120496,1,119703,1,1,126948,1,39070,,,
11495,1,40181,7477,0,40,126624,1000,131169,1,129852,127953,1,128066,7834,122743,1,136975,126972,1,5981,1,1,131221,1,48319,,,
11496,1,8040,6084,0,42,120521,2000,333172,1,124099,138411,1,121963,6441,120512,1,283185,121219,1,119703,1,1,128990,1,16178,,,
11497,1,46299,116424,0,46,122940,3000,130723,1,126168,127961,1,124382,116781,120748,1,299437,123288,1,118832,1,1,129226,1,54437,,,
11498,1,80227,56044,0,42,118751,1000,32020,1,121980,127983,1,120193,56401,117949,1,119750,119100,1,118854,1,1,126427,1,88365,,,
11499,1,80814,79131,0,42,120616,1000,15429,1,123844,128051,1,122058,79488,119669,1,313653,120964,1,118832,1,1,128147,1,88952,,,
11500,1,42684,17579,0,42,119150,7000,303218,2,122379,128025,1,120592,17936,118273,1,153297,119499,1,92132,1,1,126751,1,50822,,,
11501,1,83474,52142,0,38,120167,1000,143022,1,123744,138594,1,121609,52499,81618,1,152840,120864,1,120337,1,1,90096,1,91612,,,
11502,0,23426,18218,0,43,120064,1000,315517,1,123643,138341,1,121506,18575,118656,1,121648,120763,1,119703,1,1,127134,1,31564,,,
11503,1,42628,15925,0,35,122088,1000,143022,1,125666,138594,1,123530,16282,81618,1,236752,122786,1,120337,1,1,90096,1,50766,,,
11504,1,24965,17217,0,41,119763,1000,130697,1,122991,127968,1,121205,17574,119041,1,154228,120111,1,118832,1,1,127519,1,33103,,,
11505,1,27991,5002,0,39,125879,1000,148734,1,129456,141011,1,127321,5359,124275,1,229077,126576,1,122606,1,1,132753,2,36129,,,
11506,1,81410,123331,0,38,119046,2000,261917,1,122273,128169,1,120488,123688,118242,1,120044,119393,1,119040,1,1,126720,1,89548,,,
11507,1,33269,2288,0,45,119650,1000,320873,1,122878,128412,1,121092,2645,120655,1,281314,119998,1,118832,1,1,129133,1,41407,,,
11508,1,81187,6717,0,46,119193,3000,303218,1,122422,128342,1,120635,7074,120064,1,242854,119542,1,118832,1,1,128542,2,89325,,,
11509,1,80770,7665,0,44,119650,1000,320873,1,122878,128299,2,121092,8022,119252,1,281314,119998,1,118832,1,1,127730,1,88908,,,
11510,1,19417,4905,0,41,121370,1000,130723,1,124598,128342,1,122812,5262,120197,1,224996,121718,1,118832,1,1,128675,1,27555,,,
11511,1,16714,51810,0,33,119814,1000,305094,1,263274,128177,1,121256,52167,135316,1,122895,260394,1,119426,1,1,143794,1,24852,,,
11512,0,2665,6519,0,45,120064,2000,315517,1,123643,138050,1,121506,6876,119134,1,121648,120763,1,119703,1,1,127612,1,10803,,,
11513,1,71451,82007,0,34,118751,1000,32020,1,121980,127980,1,120193,82364,118012,1,119757,119100,1,118851,1,1,126490,1,79589,,,
11514,1,16852,5299,0,37,119650,1000,315517,1,123227,139595,1,121092,5656,124798,1,121648,120347,1,121338,1,1,133276,1,24990,,,
11515,1,26882,1976,0,41,120065,1000,131483,1,123293,128550,1,121507,2333,118449,1,302474,120413,1,119421,1,1,126927,1,35020,,,
11516,1,22431,234688,0,25,119967,2000,131394,1,123194,128040,1,121409,235045,119309,1,120965,120314,1,118773,1,1,127787,1,30569,,,
11517,1,5674,122419,0,45,118779,23000,303218,1,122006,128445,1,120221,122776,118755,1,119777,119126,1,118832,2,1,127233,1,13812,,,
11518,1,46772,1468,1,37,120835,2000,130504,1,124063,128299,1,122277,1825,118508,1,170236,121183,1,118832,1,1,126986,1,54910,,,
11519,1,15569,3350,0,36,119193,8000,303218,1,122422,128342,1,120635,3707,121818,1,119777,119542,1,118832,2,1,130296,1,23707,,,
11520,1,45640,3788,0,43,119763,2000,130697,1,122991,128342,1,121205,4145,123215,1,126999,120111,1,118832,1,1,131693,1,53778,,,
11521,1,27568,4230,0,38,120074,1000,142929,1,312346,138341,1,121516,4587,118656,1,274765,309466,1,119703,1,1,127134,1,35706,,,
11522,1,76491,14857,0,39,121825,5000,130752,1,125053,148798,1,123267,15214,120610,1,132005,122173,1,139669,1,1,129088,1,84629,,,
11523,1,25192,857,0,41,120521,1000,333172,1,124099,138298,1,121963,1214,123861,1,283185,121219,1,119703,1,3,132339,1,33330,,,
11524,1,25566,4620,0,31,120521,1000,333172,1,124099,138411,3,121963,4977,120512,1,236567,121219,1,119703,1,1,128990,1,33704,,,
11525,1,7976,5654,0,31,118779,1000,303218,1,122006,128412,1,120221,6011,122078,1,119777,119126,1,118832,1,1,130556,1,16114,,,
11526,1,43732,7578,0,43,119193,3000,303218,1,122422,128299,1,120635,7935,119252,1,119777,119542,1,118832,1,1,127730,1,51870,,,
11527,1,80091,4030,0,38,118926,1000,130186,1,122155,128299,1,120368,4387,118668,2,119925,119275,1,118832,1,1,127146,1,88229,,,
11528,1,27983,16887,0,45,120838,1000,143693,1,124415,138223,1,122280,17244,119234,1,134839,121535,1,119703,1,1,127712,1,36121,,,
11529,1,24920,2413,0,49,119046,1000,261917,1,122273,128299,1,120488,2770,119559,1,303405,119393,1,118832,1,1,128037,1,33058,,,
11530,1,17922,17687,0,33,119193,1000,303218,1,122422,128299,1,120635,18044,118585,1,119777,119542,1,118832,1,1,127063,1,26060,,,
11531,1,2019,21674,0,38,121520,1000,130697,1,124748,127929,2,122962,22031,117949,1,313312,121868,1,118800,1,1,126427,1,10157,,,
11532,1,81090,5152,0,32,121671,2000,142929,1,125250,138298,1,123113,5509,118773,1,223571,122370,1,119703,1,1,127251,1,89228,,,
11533,1,27856,14837,0,46,120528,2000,315517,1,124106,137960,1,121970,15194,118494,1,121648,121226,1,119703,1,1,126972,1,35994,,,
11534,1,115076,7578,0,42,118779,1000,303218,1,122006,128299,1,120221,7935,119266,1,119777,119126,1,118832,1,1,127744,1,123214,,,
11535,1,26992,4942,0,43,118926,1000,130186,1,122155,128299,1,120368,5299,120215,1,126227,119275,1,118832,1,1,128693,2,35130,,,
11536,1,36067,56681,0,36,121863,1000,130697,1,125091,127902,1,123305,57038,118578,1,122862,122211,1,118773,1,1,127056,2,44205,,,
11537,1,81494,5243,0,27,120879,1000,130723,1,124107,128299,1,122321,5600,118529,1,313493,121227,1,118832,1,1,127007,1,89632,,,
11538,1,79971,70186,0,36,119510,1000,130937,1,122737,128051,1,120952,70543,122020,1,240585,119857,1,118832,2,1,130498,1,88109,,,
11539,1,37988,17587,0,42,119650,1000,315517,2,123227,138444,1,121092,17944,118826,1,121648,120347,1,119703,1,1,127304,1,46126,,,
11540,1,60755,4922,0,41,121217,7000,130723,1,124445,129170,1,122659,5279,121818,2,129276,121565,1,120041,1,1,130296,1,68893,,,
11541,1,5674,1933,1,42,150101,19000,130942,1,153329,128299,1,151543,2290,119252,1,151100,150449,1,118832,1,1,127730,1,13812,,,
11542,0,83325,3829,0,34,119270,1000,130697,1,122497,131012,1,120712,4186,118466,1,271277,119617,1,121735,1,1,126944,1,91463,,,
11543,1,32959,3276,0,41,120224,1000,15429,1,123452,128445,1,121666,3633,16303,1,259381,120572,1,118832,1,1,24781,1,41097,,,
11544,1,25895,17243,0,42,138892,1000,132817,1,142120,128299,1,140334,17600,19843,1,189659,139240,1,118832,1,1,28321,1,34033,,,
11545,1,7976,4008,0,44,121390,1000,132817,1,124617,127961,1,122832,4365,118480,1,124978,121737,2,118832,1,1,126958,1,16114,,,
11546,1,31559,158775,0,44,119270,24000,130697,1,122497,130342,1,120712,159132,118466,1,268735,119617,1,121213,1,1,126944,1,39697,,,
11547,1,44414,53292,0,45,120429,3000,333172,1,124007,140863,1,121871,53649,124591,1,288724,121127,1,122606,1,1,133069,1,52552,,,
11548,1,41183,71419,0,38,118779,2000,303218,2,122006,128025,1,120221,71776,118273,1,119777,119126,1,92132,1,1,126751,1,49321,,,
11549,1,16671,8581,0,39,119193,8000,303218,1,122422,128299,1,120635,8938,118854,1,119777,119542,1,118832,1,1,127332,1,24809,,,
11550,1,38461,7565,0,34,119193,1000,303218,1,122422,128326,1,120635,7922,119004,1,119777,119542,2,118832,1,1,127482,1,46599,,,
11551,1,76900,5258,0,30,119785,1000,130723,1,123013,128887,1,121227,5615,127355,1,311162,120133,2,119758,1,1,135833,1,85038,,,
11552,1,47788,50077,0,39,120064,3000,315517,1,123643,138325,1,121506,50434,118533,1,121648,120763,1,119703,1,1,127011,1,55926,,,
11553,1,20416,23237,0,39,120521,1000,333172,1,124099,138341,1,121963,23594,123267,1,283185,121219,1,119703,1,1,131745,1,28554,,,
11554,1,29346,5354,0,41,122088,1000,143022,1,125666,138298,2,123530,5711,118967,2,156558,122786,1,119703,1,1,127445,2,37484,,,
11555,1,26240,21054,0,37,119650,8000,320873,1,122878,128326,1,121092,21411,121765,1,146779,119998,1,118832,1,1,130243,1,34378,,,
11556,1,32192,46122,0,38,121433,1000,130942,1,124661,128326,1,122875,46479,120630,1,306336,121781,1,118832,1,1,129108,1,40330,,,
11557,1,21720,7528,0,40,120064,1000,315517,1,123643,138298,1,121506,7885,119323,1,121648,120763,1,119703,1,1,127801,1,29858,,,
11558,0,22413,17532,0,38,119193,1000,303218,1,122422,128342,1,120635,17889,121818,1,119777,119542,1,118832,1,2,130296,2,30551,,,
11559,0,47439,4766,0,33,119797,1000,142485,1,123376,138298,1,121239,5123,118443,1,122185,120496,1,119703,1,1,126921,1,55577,,,
11560,1,29267,56238,0,34,121706,2000,142803,1,125284,138024,1,123148,56595,118888,1,172107,122404,2,93003,1,1,127366,1,37405,,,
11561,1,4689,3710,0,31,122467,1000,16972,1,125695,128412,1,123909,4067,126300,1,209580,122815,1,118832,1,1,134778,1,12827,,,
11562,1,35431,50754,0,34,119193,1000,303218,1,122422,128051,1,120635,51111,118892,1,242854,119542,1,118832,1,1,127370,1,43569,,,
11563,1,39469,90838,0,46,118759,1000,130186,2,121986,128079,1,120201,91195,117949,1,119784,119106,1,118950,1,1,126427,1,47607,,,
11564,1,46903,55952,0,30,118844,1000,130186,2,183832,128006,1,120286,56309,117949,1,127469,180952,1,118877,1,1,126427,1,55041,,,
11565,1,279392,22818,0,40,119510,3000,130937,1,122737,128342,2,120952,23175,119867,1,187655,119857,1,118832,1,1,128345,1,287530,,,
11566,1,77870,23384,0,39,120429,1000,333172,1,124007,138050,1,121871,23741,119550,1,283185,121127,1,119703,1,1,128028,1,86008,,,
11567,1,80596,1387,0,38,120064,2000,315517,1,123643,138050,1,121506,1744,123080,1,121648,120763,1,119703,1,1,131558,1,88734,,,
11568,1,35713,2035,0,41,119193,1000,303218,1,122422,128326,1,120635,2392,121716,1,119777,119542,1,118832,1,1,130194,1,43851,,,
11569,1,81090,1519,0,37,120585,2000,143241,1,124163,137960,1,122027,1876,118982,1,127120,121283,1,119703,1,1,127460,1,89228,,,
11570,1,42067,4486,0,40,119797,2000,142485,1,123376,138298,1,121239,4843,118967,1,121796,120496,1,119703,2,1,127445,1,50205,,,
11571,1,8542,736,0,38,119132,1000,303218,1,122360,128299,1,120574,1093,119252,1,128234,119480,1,118832,1,1,127730,1,16680,,,
11572,1,16368,2317,1,44,121390,1000,132817,1,124617,127961,1,122832,2674,119294,1,148565,121737,2,118832,1,1,127772,1,24506,,,
11573,1,19071,46490,0,42,119868,1000,305094,2,123096,129255,1,121310,46847,121014,1,121106,120216,1,118832,1,3,129492,1,27209,,,
11574,1,81297,15420,0,47,120141,1000,142996,1,123718,138341,1,121583,15777,120126,1,273148,120838,1,119703,1,1,128604,1,89435,,,
11575,1,6603,808,0,45,119650,5000,315517,1,123227,138298,1,121092,1165,118579,1,121648,120347,1,119703,1,1,127057,1,14741,,,
11576,0,43930,2747,0,38,120141,1000,142996,1,123718,138289,1,121583,3104,120965,1,273148,120838,1,120032,1,1,129443,1,52068,,,
11577,1,44970,17359,0,44,119797,1000,142485,1,123376,138050,1,121239,17716,119385,1,121796,120496,1,119703,1,1,127863,1,53108,,,
11578,1,77055,3973,0,35,119690,1000,317393,1,123268,137942,1,121132,4330,118087,1,129275,120388,1,119685,1,1,126565,1,85193,,,
11579,1,46623,7407,0,43,119325,12000,130752,1,122552,128385,1,120767,7764,118817,1,154178,119672,1,118832,1,1,127295,1,54761,,,
11580,1,36815,26358,0,37,120064,1000,315517,1,123643,138325,1,121506,26715,118462,1,121648,120763,1,119703,1,1,126940,1,44953,,,
11581,1,29148,40950,0,40,119339,1000,130766,1,122566,128462,1,120781,41307,118535,1,164053,119686,1,119186,1,1,127013,1,37286,,,
11582,0,80887,28271,0,39,119150,1000,303218,1,122379,128315,1,120592,28628,123160,1,294597,119499,1,119186,1,1,131638,1,89025,,,
11583,1,26666,24992,0,41,122016,1000,261917,1,125244,128025,1,123458,25349,118098,1,269823,122364,1,92132,1,1,126576,1,34804,,,
11584,1,21987,4982,0,41,120381,1000,143236,1,123958,138298,1,121823,5339,118502,1,174798,121078,1,119703,1,1,126980,1,30125,,,
11585,1,6673,119387,0,36,131305,8000,27728,1,134883,138384,1,132747,119744,118664,1,137787,132003,1,119703,1,1,127142,1,14811,,,
11586,1,5674,45,0,34,118779,1000,303218,2,122006,128412,1,120221,402,240837,1,174506,119126,1,118832,2,1,249315,1,13812,,,
11587,1,39718,118169,0,34,118751,2000,32020,1,121980,128079,2,120193,118526,117949,1,122190,119100,1,118950,1,1,126427,1,47856,,,
11588,1,36067,47122,0,43,119441,2000,32020,1,122669,127890,1,120883,47479,117949,1,119770,119789,1,118761,1,1,126427,1,44205,,,
11589,1,18307,4963,0,38,119510,1000,130937,1,122737,128299,1,120952,5320,118431,1,172927,119857,1,118832,1,1,126909,1,26445,,,
11590,1,46112,17878,0,52,121500,1000,130430,1,124729,128385,1,122942,18235,131138,1,279885,121849,2,118832,1,1,139616,1,54250,,,
11591,1,34232,18698,0,40,118779,4000,303218,3,122006,128025,1,120221,19055,118273,1,119777,119126,1,92132,1,1,126751,1,42370,,,
11592,1,5801,2747,0,34,120141,1000,142996,1,123718,138289,3,121583,3104,120965,1,312004,120838,1,120032,1,1,129443,1,13939,,,
11593,1,27897,15416,0,41,131352,1000,132083,1,134580,128169,1,132794,15773,118646,1,141040,131700,1,119040,1,1,127124,1,36035,,,
11594,1,81514,3103,0,44,120722,3000,130937,1,123950,128299,1,122164,3460,125892,1,156820,121070,1,118832,1,1,134370,1,89652,,,
11595,1,43084,3981,0,45,121217,1000,130723,1,124445,128299,1,122659,4338,125943,1,313231,121565,1,118832,1,1,134421,1,51222,,,
11596,1,47141,17652,0,38,121841,2000,295086,1,125419,138050,1,123283,18009,122534,1,178187,122539,1,119703,1,1,131012,1,55279,,,
11597,1,40708,2036,0,41,120312,1000,44319,1,123890,138083,1,121754,2393,118062,1,126981,121010,1,119826,1,1,126540,1,48846,,,
11598,1,92508,84755,0,47,122355,4000,274216,1,125933,138223,1,123797,85112,121858,1,225025,123053,1,119703,1,1,130336,1,100646,,,
11599,1,1731,788,0,38,119325,1000,130752,1,122552,128299,1,120767,1145,118508,1,132005,119672,1,118832,1,1,126986,1,9869,,,
11600,1,34053,52123,0,33,119707,1000,130723,1,122935,128595,1,121149,52480,81547,1,142056,120055,1,119466,1,1,90025,1,42191,,,
11601,1,16352,56811,0,41,120312,1000,44319,1,123890,137977,1,121754,57168,118026,1,129001,121010,1,119720,1,1,126504,1,24490,,,
